E(eV),dos(E),pdos(E)
-2.246999999999999886e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.237000000000000099e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.226999999999999869e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.217000000000000082e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.206999999999999851e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.197000000000000064e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.186999999999999833e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.177000000000000046e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.166999999999999815e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.157000000000000028e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.146999999999999797e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.137000000000000011e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.126999999999999780e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.116999999999999993e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.107000000000000206e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.096999999999999975e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.087000000000000188e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.076999999999999957e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.067000000000000171e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.056999999999999940e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.047000000000000153e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.036999999999999922e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.027000000000000135e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.016999999999999904e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.007000000000000117e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.997000000000000108e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.987000000000000099e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.977000000000000091e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.967000000000000082e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.957000000000000073e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.947000000000000064e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.937000000000000055e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.927000000000000046e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.917000000000000037e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.907000000000000028e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.897000000000000020e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.887000000000000011e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.877000000000000002e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.866999999999999993e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.856999999999999984e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.846999999999999975e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.836999999999999966e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.826999999999999957e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.816999999999999948e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.806999999999999940e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.796999999999999931e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.786999999999999922e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.776999999999999913e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.766999999999999904e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.756999999999999895e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.747000000000000108e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.737000000000000099e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.727000000000000091e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.717000000000000082e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.707000000000000073e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.697000000000000064e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.687000000000000055e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.677000000000000046e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.667000000000000037e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.657000000000000028e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.647000000000000020e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.637000000000000011e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.627000000000000002e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.616999999999999993e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.606999999999999984e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.596999999999999975e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.586999999999999966e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.576999999999999957e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.566999999999999948e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.556999999999999940e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.546999999999999931e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.536999999999999922e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.526999999999999913e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.516999999999999904e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.506999999999999895e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.497000000000000108e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.487000000000000099e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.477000000000000091e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.467000000000000082e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.457000000000000073e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.447000000000000064e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.437000000000000055e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.427000000000000046e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.417000000000000037e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.407000000000000028e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.397000000000000020e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.387000000000000011e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.377000000000000002e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.366999999999999993e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.356999999999999984e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.346999999999999975e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.336999999999999966e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.326999999999999957e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.316999999999999948e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.306999999999999940e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.296999999999999931e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.286999999999999922e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.276999999999999913e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.266999999999999904e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.256999999999999895e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.247000000000000108e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.237000000000000099e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.227000000000000091e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.217000000000000082e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.207000000000000073e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.197000000000000064e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.187000000000000055e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.177000000000000046e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.167000000000000037e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.157000000000000028e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.147000000000000020e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.137000000000000011e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.127000000000000002e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.116999999999999993e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.106999999999999984e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.096999999999999975e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.086999999999999966e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.076999999999999957e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.066999999999999948e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.056999999999999940e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.046999999999999931e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.036999999999999922e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.026999999999999913e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.016999999999999904e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.006999999999999895e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.969999999999999973e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.869999999999999885e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.769999999999999796e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.669999999999999707e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.569999999999999618e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.469999999999999529e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.370000000000000551e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.270000000000000462e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.170000000000000373e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.070000000000000284e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.970000000000000195e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.870000000000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.770000000000000018e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.669999999999999929e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.569999999999999840e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.469999999999999751e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.369999999999999662e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.269999999999999574e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.169999999999999485e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.070000000000000506e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.970000000000000417e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.870000000000000329e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.770000000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.670000000000000151e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.570000000000000062e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.469999999999999973e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.369999999999999885e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.269999999999999796e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.169999999999999707e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.069999999999999618e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.969999999999999529e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.870000000000000551e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.770000000000000462e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.670000000000000373e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.570000000000000284e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.470000000000000195e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.370000000000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.270000000000000018e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.169999999999999929e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.069999999999999840e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.969999999999999751e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.869999999999999662e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.769999999999999574e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.669999999999999485e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.570000000000000506e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.470000000000000417e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.370000000000000329e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.270000000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.170000000000000151e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.070000000000000062e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.969999999999999973e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.869999999999999885e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.769999999999999796e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.670000000000000262e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.570000000000000173e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.470000000000000084e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.369999999999999996e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.269999999999999907e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.169999999999999818e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.069999999999999729e-01,0.000000000000000000e+00,0.000000000000000000e+00
-3.970000000000000195e-01,0.000000000000000000e+00,0.000000000000000000e+00
-3.870000000000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00
-3.770000000000000018e-01,3.170000000000000023e-12,3.159999999999999864e-12
-3.669999999999999929e-01,6.310000000000000376e-12,6.300000000000000217e-12
-3.569999999999999840e-01,1.069999999999999924e-11,1.069999999999999924e-11
-3.469999999999999751e-01,1.819999999999999919e-11,1.810000000000000083e-11
-3.370000000000000218e-01,2.709999999999999883e-11,2.709999999999999883e-11
-3.270000000000000129e-01,4.060000000000000068e-11,4.060000000000000068e-11
-3.170000000000000040e-01,5.850000000000000478e-11,5.839999999999999996e-11
-3.069999999999999951e-01,8.530000000000000529e-11,8.509999999999999564e-11
-2.969999999999999862e-01,1.219999999999999923e-10,1.219999999999999923e-10
-2.869999999999999774e-01,1.749999999999999902e-10,1.739999999999999937e-10
-2.770000000000000240e-01,2.480000000000000225e-10,2.469999999999999742e-10
-2.670000000000000151e-01,3.509999999999999770e-10,3.509999999999999770e-10
-2.570000000000000062e-01,4.960000000000000450e-10,4.950000000000000484e-10
-2.469999999999999973e-01,6.969999999999999712e-10,6.959999999999999747e-10
-2.369999999999999885e-01,9.790000000000000314e-10,9.770000000000000383e-10
-2.270000000000000073e-01,1.370000000000000025e-09,1.370000000000000025e-09
-2.169999999999999984e-01,1.909999999999999815e-09,1.909999999999999815e-09
-2.069999999999999896e-01,2.659999999999999913e-09,2.650000000000000155e-09
-1.970000000000000084e-01,3.689999999999999872e-09,3.680000000000000113e-09
-1.869999999999999996e-01,5.100000000000000173e-09,5.089999999999999587e-09
-1.769999999999999907e-01,7.039999999999999677e-09,7.029999999999999919e-09
-1.670000000000000095e-01,9.699999999999999177e-09,9.679999999999999660e-09
-1.570000000000000007e-01,1.329999999999999998e-08,1.329999999999999998e-08
-1.469999999999999918e-01,1.820000000000000084e-08,1.820000000000000084e-08
-1.370000000000000107e-01,2.490000000000000128e-08,2.480000000000000039e-08
-1.270000000000000018e-01,3.389999999999999915e-08,3.379999999999999826e-08
-1.170000000000000068e-01,4.600000000000000162e-08,4.590000000000000073e-08
-1.069999999999999979e-01,6.229999999999999538e-08,6.220000000000000110e-08
-9.700000000000000289e-02,8.419999999999999958e-08,8.399999999999999779e-08
-8.699999999999999400e-02,1.130000000000000060e-07,1.130000000000000060e-07
-7.699999999999999900e-02,1.520000000000000111e-07,1.520000000000000111e-07
-6.700000000000000400e-02,2.040000000000000003e-07,2.040000000000000003e-07
-5.700000000000000205e-02,2.730000000000000226e-07,2.720000000000000004e-07
-4.700000000000000011e-02,3.639999999999999772e-07,3.630000000000000079e-07
-3.699999999999999817e-02,4.840000000000000459e-07,4.829999999999999707e-07
-2.699999999999999969e-02,6.409999999999999826e-07,6.400000000000000134e-07
-1.700000000000000122e-02,8.479999999999999701e-07,8.470000000000000008e-07
-7.000000000000000146e-03,1.120000000000000076e-06,1.120000000000000076e-06
3.000000000000000062e-03,1.469999999999999902e-06,1.469999999999999902e-06
1.299999999999999940e-02,1.930000000000000156e-06,1.930000000000000156e-06
2.299999999999999961e-02,2.529999999999999917e-06,2.520000000000000013e-06
3.300000000000000155e-02,3.300000000000000168e-06,3.289999999999999841e-06
4.299999999999999656e-02,4.289999999999999584e-06,4.279999999999999679e-06
5.299999999999999850e-02,5.570000000000000034e-06,5.560000000000000130e-06
6.300000000000000044e-02,7.209999999999999578e-06,7.199999999999999674e-06
7.299999999999999545e-02,9.320000000000000552e-06,9.300000000000000744e-06
8.300000000000000433e-02,1.200000000000000030e-05,1.200000000000000030e-05
9.299999999999999933e-02,1.540000000000000163e-05,1.540000000000000163e-05
1.029999999999999943e-01,1.970000000000000112e-05,1.970000000000000112e-05
1.130000000000000032e-01,2.519999999999999928e-05,2.519999999999999928e-05
1.229999999999999982e-01,3.210000000000000098e-05,3.210000000000000098e-05
1.330000000000000071e-01,4.089999999999999804e-05,4.080000000000000239e-05
1.429999999999999882e-01,5.179999999999999871e-05,5.170000000000000306e-05
1.529999999999999971e-01,6.550000000000000646e-05,6.540000000000000403e-05
1.630000000000000060e-01,8.260000000000000198e-05,8.239999999999999712e-05
1.729999999999999871e-01,1.039999999999999936e-04,1.039999999999999936e-04
1.829999999999999960e-01,1.299999999999999886e-04,1.299999999999999886e-04
1.930000000000000049e-01,1.630000000000000047e-04,1.630000000000000047e-04
2.030000000000000138e-01,2.030000000000000012e-04,2.030000000000000012e-04
2.129999999999999949e-01,2.530000000000000239e-04,2.530000000000000239e-04
2.230000000000000038e-01,3.139999999999999888e-04,3.139999999999999888e-04
2.330000000000000127e-01,3.890000000000000228e-04,3.879999999999999985e-04
2.429999999999999938e-01,4.800000000000000122e-04,4.789999999999999879e-04
2.530000000000000027e-01,5.910000000000000539e-04,5.900000000000000296e-04
2.630000000000000115e-01,7.259999999999999743e-04,7.249999999999999500e-04
2.730000000000000204e-01,8.899999999999999491e-04,8.880000000000000089e-04
2.829999999999999738e-01,1.090000000000000040e-03,1.090000000000000040e-03
2.929999999999999827e-01,1.319999999999999993e-03,1.319999999999999993e-03
3.029999999999999916e-01,1.610000000000000103e-03,1.610000000000000103e-03
3.130000000000000004e-01,1.949999999999999910e-03,1.949999999999999910e-03
3.230000000000000093e-01,2.360000000000000119e-03,2.360000000000000119e-03
3.330000000000000182e-01,2.850000000000000103e-03,2.840000000000000076e-03
3.430000000000000271e-01,3.429999999999999889e-03,3.419999999999999863e-03
3.529999999999999805e-01,4.109999999999999938e-03,4.100000000000000346e-03
3.629999999999999893e-01,4.919999999999999894e-03,4.910000000000000302e-03
3.729999999999999982e-01,5.870000000000000218e-03,5.859999999999999758e-03
3.830000000000000071e-01,6.989999999999999686e-03,6.980000000000000093e-03
3.930000000000000160e-01,8.300000000000000086e-03,8.290000000000000493e-03
4.030000000000000249e-01,9.830000000000000196e-03,9.820000000000000603e-03
4.129999999999999782e-01,1.159999999999999920e-02,1.159999999999999920e-02
4.229999999999999871e-01,1.370000000000000037e-02,1.370000000000000037e-02
4.329999999999999960e-01,1.609999999999999973e-02,1.609999999999999973e-02
4.430000000000000049e-01,1.890000000000000013e-02,1.880000000000000074e-02
4.530000000000000138e-01,2.210000000000000159e-02,2.199999999999999872e-02
4.630000000000000226e-01,2.570000000000000062e-02,2.570000000000000062e-02
4.729999999999999760e-01,2.989999999999999949e-02,2.989999999999999949e-02
4.829999999999999849e-01,3.479999999999999760e-02,3.470000000000000168e-02
4.929999999999999938e-01,4.019999999999999962e-02,4.019999999999999962e-02
5.030000000000000027e-01,4.649999999999999967e-02,4.639999999999999680e-02
5.130000000000000115e-01,5.349999999999999895e-02,5.340000000000000302e-02
5.230000000000000204e-01,6.149999999999999911e-02,6.140000000000000319e-02
5.330000000000000293e-01,7.049999999999999323e-02,7.030000000000000138e-02
5.430000000000000382e-01,8.060000000000000497e-02,8.039999999999999925e-02
5.530000000000000471e-01,9.189999999999999558e-02,9.170000000000000373e-02
5.629999999999999449e-01,1.049999999999999961e-01,1.039999999999999952e-01
5.729999999999999538e-01,1.189999999999999947e-01,1.179999999999999938e-01
5.829999999999999627e-01,1.340000000000000080e-01,1.340000000000000080e-01
5.929999999999999716e-01,1.519999999999999962e-01,1.509999999999999953e-01
6.029999999999999805e-01,1.710000000000000131e-01,1.710000000000000131e-01
6.129999999999999893e-01,1.920000000000000040e-01,1.920000000000000040e-01
6.229999999999999982e-01,2.149999999999999967e-01,2.149999999999999967e-01
6.330000000000000071e-01,2.409999999999999920e-01,2.399999999999999911e-01
6.430000000000000160e-01,2.690000000000000169e-01,2.680000000000000160e-01
6.530000000000000249e-01,2.989999999999999880e-01,2.989999999999999880e-01
6.630000000000000338e-01,3.320000000000000173e-01,3.320000000000000173e-01
6.730000000000000426e-01,3.679999999999999938e-01,3.679999999999999938e-01
6.830000000000000515e-01,4.069999999999999729e-01,4.069999999999999729e-01
6.929999999999999494e-01,4.490000000000000102e-01,4.490000000000000102e-01
7.029999999999999583e-01,4.949999999999999956e-01,4.939999999999999947e-01
7.129999999999999671e-01,5.430000000000000382e-01,5.420000000000000373e-01
7.229999999999999760e-01,5.959999999999999742e-01,5.939999999999999725e-01
7.329999999999999849e-01,6.510000000000000231e-01,6.500000000000000222e-01
7.429999999999999938e-01,7.109999999999999654e-01,7.089999999999999636e-01
7.530000000000000027e-01,7.740000000000000213e-01,7.730000000000000204e-01
7.630000000000000115e-01,8.409999999999999698e-01,8.399999999999999689e-01
7.730000000000000204e-01,9.130000000000000338e-01,9.110000000000000320e-01
7.830000000000000293e-01,9.879999999999999893e-01,9.859999999999999876e-01
7.930000000000000382e-01,1.070000000000000062e+00,1.070000000000000062e+00
8.030000000000000471e-01,1.149999999999999911e+00,1.149999999999999911e+00
8.129999999999999449e-01,1.239999999999999991e+00,1.239999999999999991e+00
8.229999999999999538e-01,1.330000000000000071e+00,1.330000000000000071e+00
8.329999999999999627e-01,1.429999999999999938e+00,1.419999999999999929e+00
8.429999999999999716e-01,1.530000000000000027e+00,1.530000000000000027e+00
8.529999999999999805e-01,1.629999999999999893e+00,1.629999999999999893e+00
8.629999999999999893e-01,1.739999999999999991e+00,1.739999999999999991e+00
8.729999999999999982e-01,1.860000000000000098e+00,1.850000000000000089e+00
8.830000000000000071e-01,1.979999999999999982e+00,1.969999999999999973e+00
8.930000000000000160e-01,2.100000000000000089e+00,2.100000000000000089e+00
9.030000000000000249e-01,2.229999999999999982e+00,2.220000000000000195e+00
9.130000000000000338e-01,2.359999999999999876e+00,2.359999999999999876e+00
9.230000000000000426e-01,2.500000000000000000e+00,2.490000000000000213e+00
9.330000000000000515e-01,2.640000000000000124e+00,2.640000000000000124e+00
9.429999999999999494e-01,2.790000000000000036e+00,2.779999999999999805e+00
9.529999999999999583e-01,2.939999999999999947e+00,2.930000000000000160e+00
9.629999999999999671e-01,3.100000000000000089e+00,3.089999999999999858e+00
9.729999999999999760e-01,3.259999999999999787e+00,3.250000000000000000e+00
9.829999999999999849e-01,3.430000000000000160e+00,3.419999999999999929e+00
9.929999999999999938e-01,3.600000000000000089e+00,3.589999999999999858e+00
1.002999999999999892e+00,3.779999999999999805e+00,3.770000000000000018e+00
1.012999999999999901e+00,3.959999999999999964e+00,3.959999999999999964e+00
1.022999999999999909e+00,4.160000000000000142e+00,4.150000000000000355e+00
1.032999999999999918e+00,4.349999999999999645e+00,4.339999999999999858e+00
1.042999999999999927e+00,4.559999999999999609e+00,4.549999999999999822e+00
1.052999999999999936e+00,4.769999999999999574e+00,4.759999999999999787e+00
1.062999999999999945e+00,4.980000000000000426e+00,4.969999999999999751e+00
1.072999999999999954e+00,5.209999999999999964e+00,5.200000000000000178e+00
1.082999999999999963e+00,5.440000000000000391e+00,5.429999999999999716e+00
1.092999999999999972e+00,5.679999999999999716e+00,5.669999999999999929e+00
1.102999999999999980e+00,5.929999999999999716e+00,5.910000000000000142e+00
1.112999999999999989e+00,6.179999999999999716e+00,6.169999999999999929e+00
1.122999999999999998e+00,6.440000000000000391e+00,6.429999999999999716e+00
1.133000000000000007e+00,6.709999999999999964e+00,6.700000000000000178e+00
1.143000000000000016e+00,6.990000000000000213e+00,6.969999999999999751e+00
1.153000000000000025e+00,7.269999999999999574e+00,7.250000000000000000e+00
1.163000000000000034e+00,7.559999999999999609e+00,7.540000000000000036e+00
1.173000000000000043e+00,7.860000000000000320e+00,7.839999999999999858e+00
1.183000000000000052e+00,8.160000000000000142e+00,8.140000000000000568e+00
1.193000000000000060e+00,8.470000000000000639e+00,8.449999999999999289e+00
1.203000000000000069e+00,8.779999999999999361e+00,8.769999999999999574e+00
1.213000000000000078e+00,9.099999999999999645e+00,9.089999999999999858e+00
1.223000000000000087e+00,9.429999999999999716e+00,9.410000000000000142e+00
1.233000000000000096e+00,9.759999999999999787e+00,9.740000000000000213e+00
1.243000000000000105e+00,1.009999999999999964e+01,1.009999999999999964e+01
1.252999999999999892e+00,1.040000000000000036e+01,1.040000000000000036e+01
1.262999999999999901e+00,1.080000000000000071e+01,1.069999999999999929e+01
1.272999999999999909e+00,1.109999999999999964e+01,1.109999999999999964e+01
1.282999999999999918e+00,1.140000000000000036e+01,1.140000000000000036e+01
1.292999999999999927e+00,1.180000000000000071e+01,1.169999999999999929e+01
1.302999999999999936e+00,1.209999999999999964e+01,1.209999999999999964e+01
1.312999999999999945e+00,1.240000000000000036e+01,1.240000000000000036e+01
1.322999999999999954e+00,1.269999999999999929e+01,1.269999999999999929e+01
1.332999999999999963e+00,1.300000000000000000e+01,1.300000000000000000e+01
1.342999999999999972e+00,1.330000000000000071e+01,1.330000000000000071e+01
1.352999999999999980e+00,1.359999999999999964e+01,1.359999999999999964e+01
1.362999999999999989e+00,1.390000000000000036e+01,1.390000000000000036e+01
1.372999999999999998e+00,1.419999999999999929e+01,1.419999999999999929e+01
1.383000000000000007e+00,1.450000000000000000e+01,1.440000000000000036e+01
1.393000000000000016e+00,1.469999999999999929e+01,1.469999999999999929e+01
1.403000000000000025e+00,1.490000000000000036e+01,1.490000000000000036e+01
1.413000000000000034e+00,1.519999999999999929e+01,1.509999999999999964e+01
1.423000000000000043e+00,1.540000000000000036e+01,1.530000000000000071e+01
1.433000000000000052e+00,1.550000000000000000e+01,1.550000000000000000e+01
1.443000000000000060e+00,1.569999999999999929e+01,1.569999999999999929e+01
1.453000000000000069e+00,1.590000000000000036e+01,1.580000000000000071e+01
1.463000000000000078e+00,1.600000000000000000e+01,1.590000000000000036e+01
1.473000000000000087e+00,1.610000000000000142e+01,1.610000000000000142e+01
1.483000000000000096e+00,1.619999999999999929e+01,1.610000000000000142e+01
1.493000000000000105e+00,1.619999999999999929e+01,1.619999999999999929e+01
1.502999999999999892e+00,1.630000000000000071e+01,1.630000000000000071e+01
1.512999999999999901e+00,1.630000000000000071e+01,1.630000000000000071e+01
1.522999999999999909e+00,1.630000000000000071e+01,1.630000000000000071e+01
1.532999999999999918e+00,1.630000000000000071e+01,1.630000000000000071e+01
1.542999999999999927e+00,1.630000000000000071e+01,1.630000000000000071e+01
1.552999999999999936e+00,1.619999999999999929e+01,1.619999999999999929e+01
1.562999999999999945e+00,1.619999999999999929e+01,1.610000000000000142e+01
